npi,name,nppes_provider_city,specialty_description,sum,generic_name,population,county,fipscounty
1861798043.0,BLAIR P LEYHEW,NASHVILLE,Nurse Practitioner,22.0,FENTANYL,678322.0,DAVIDSON,47037
1861798043.0,BLAIR P LEYHEW,NASHVILLE,Nurse Practitioner,26.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1861798043.0,BLAIR P LEYHEW,NASHVILLE,Nurse Practitioner,12.0,OXYCODONE HCL,678322.0,DAVIDSON,47037
1861798043.0,BLAIR P LEYHEW,NASHVILLE,Nurse Practitioner,11.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1861802407.0,MEREDITH  HUTTON,LAWRENCEBURG,Nurse Practitioner,179.0,HYDROCODONE/ACETAMINOPHEN,42591.0,LAWRENCE,47099
1861802407.0,MEREDITH  HUTTON,LAWRENCEBURG,Nurse Practitioner,34.0,OXYCODONE HCL/ACETAMINOPHEN,42591.0,LAWRENCE,47099
1861802407.0,MEREDITH  HUTTON,LAWRENCEBURG,Nurse Practitioner,12.0,TRAMADOL HCL,42591.0,LAWRENCE,47099
1861809287.0,TROYAL L CRAIG,OLIVER SPRINGS,Nurse Practitioner,263.0,HYDROCODONE/ACETAMINOPHEN,52926.0,ROANE,47145
1861809287.0,TROYAL L CRAIG,OLIVER SPRINGS,Nurse Practitioner,41.0,MORPHINE SULFATE,52926.0,ROANE,47145
1861809287.0,TROYAL L CRAIG,OLIVER SPRINGS,Nurse Practitioner,481.0,OXYCODONE HCL,52926.0,ROANE,47145
1861809287.0,TROYAL L CRAIG,OLIVER SPRINGS,Nurse Practitioner,256.0,OXYCODONE HCL/ACETAMINOPHEN,52926.0,ROANE,47145
1861809287.0,TROYAL L CRAIG,OLIVER SPRINGS,Nurse Practitioner,42.0,OXYMORPHONE HCL,52926.0,ROANE,47145
1861818437.0,HEIDIE A FISHER,MADISONVILLE,Physician Assistant,105.0,HYDROCODONE/ACETAMINOPHEN,45698.0,MONROE,47123
1861818437.0,HEIDIE A FISHER,MADISONVILLE,Physician Assistant,38.0,OXYCODONE HCL/ACETAMINOPHEN,45698.0,MONROE,47123
1861818437.0,HEIDIE A FISHER,MADISONVILLE,Physician Assistant,38.0,TRAMADOL HCL,45698.0,MONROE,47123
1861821449.0,AMY R AUSTIN,MORRISTOWN,Nurse Practitioner,62.0,HYDROCODONE/ACETAMINOPHEN,63465.0,HAMBLEN,47063
1861821449.0,AMY R AUSTIN,MORRISTOWN,Nurse Practitioner,20.0,TRAMADOL HCL,63465.0,HAMBLEN,47063
1861833436.0,KRISTI D BRADSHAW,NEWPORT,Nurse Practitioner,80.0,HYDROCODONE/ACETAMINOPHEN,35262.0,COCKE,47029
1861833436.0,KRISTI D BRADSHAW,NEWPORT,Nurse Practitioner,24.0,OXYCODONE HCL/ACETAMINOPHEN,35262.0,COCKE,47029
1861833436.0,KRISTI D BRADSHAW,NEWPORT,Nurse Practitioner,12.0,TRAMADOL HCL,35262.0,COCKE,47029
1861842478.0,ARIANA  DEMETROPOULOS,COLLIERVILLE,Dentist,22.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1861842478.0,ARIANA  DEMETROPOULOS,COLLIERVILLE,Dentist,13.0,TRAMADOL HCL,937847.0,SHELBY,47157
1861852204.0,BETSY A COMPTON,MURFREESBORO,Nurse Practitioner,13.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1861875312.0,MICHAEL  TEUTON,CHATTANOOGA,Family Practice,19.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,30.0,FENTANYL,212161.0,WILLIAMSON,47187
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,23.0,HYDROCODONE/ACETAMINOPHEN,212161.0,WILLIAMSON,47187
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,42.0,MORPHINE SULFATE,212161.0,WILLIAMSON,47187
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,23.0,OXYCODONE HCL,212161.0,WILLIAMSON,47187
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,27.0,OXYCODONE HCL/ACETAMINOPHEN,212161.0,WILLIAMSON,47187
1861878373.0,CHRISTOPHER T PUCKETT,FRANKLIN,Nurse Practitioner,29.0,TRAMADOL HCL,212161.0,WILLIAMSON,47187
1861879744.0,JENNA-LYN  JOHNSON,KNOXVILLE,Student in an Organized Health Care Education/Training Program,41.0,OXYCODONE HCL,452286.0,KNOX,47093
1861879744.0,JENNA-LYN  JOHNSON,KNOXVILLE,Student in an Organized Health Care Education/Training Program,17.0,TRAMADOL HCL,452286.0,KNOX,47093
1861883639.0,TIFFANI A ARTHUR,MURFREESBORO,Nurse Practitioner,73.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1861883639.0,TIFFANI A ARTHUR,MURFREESBORO,Nurse Practitioner,43.0,MORPHINE SULFATE,298456.0,RUTHERFORD,47149
1861883639.0,TIFFANI A ARTHUR,MURFREESBORO,Nurse Practitioner,67.0,OXYCODONE HCL,298456.0,RUTHERFORD,47149
1861883639.0,TIFFANI A ARTHUR,MURFREESBORO,Nurse Practitioner,19.0,OXYCODONE HCL/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1861883779.0,WHITNEY  COCHRAN,NASHVILLE,Nurse Practitioner,47.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1861892424.0,ALICIA N TAYLOR,LA FOLLETTE,Physician Assistant,19.0,HYDROCODONE/ACETAMINOPHEN,39824.0,CAMPBELL,47013
1861892424.0,ALICIA N TAYLOR,LA FOLLETTE,Physician Assistant,252.0,MORPHINE SULFATE,39824.0,CAMPBELL,47013
1861892424.0,ALICIA N TAYLOR,LA FOLLETTE,Physician Assistant,3042.0,OXYCODONE HCL,39824.0,CAMPBELL,47013
1861892424.0,ALICIA N TAYLOR,LA FOLLETTE,Physician Assistant,99.0,OXYCODONE HCL/ACETAMINOPHEN,39824.0,CAMPBELL,47013
1861892424.0,ALICIA N TAYLOR,LA FOLLETTE,Physician Assistant,1676.0,OXYMORPHONE HCL,39824.0,CAMPBELL,47013
1861896268.0,VINDHYA  GOREY,NASHVILLE,Dentist,24.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1861899304.0,J. G TSIBU,MURFREESBORO,Nurse Practitioner,37.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1861934044.0,SARAH B BRIDGE,SHELBYVILLE,Nurse Practitioner,39.0,HYDROCODONE/ACETAMINOPHEN,46854.0,BEDFORD,47003
1861934044.0,SARAH B BRIDGE,SHELBYVILLE,Nurse Practitioner,11.0,OXYCODONE HCL/ACETAMINOPHEN,46854.0,BEDFORD,47003
1861934044.0,SARAH B BRIDGE,SHELBYVILLE,Nurse Practitioner,20.0,TRAMADOL HCL,46854.0,BEDFORD,47003
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,15.0,ACETAMINOPHEN WITH CODEINE,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,46.0,FENTANYL,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,310.0,HYDROCODONE/ACETAMINOPHEN,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,98.0,MORPHINE SULFATE,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,247.0,OXYCODONE HCL,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,322.0,OXYCODONE HCL/ACETAMINOPHEN,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,37.0,OXYMORPHONE HCL,75565.0,PUTNAM,47141
1861938235.0,LATISHA  MILBERGER,COOKEVILLE,Nurse Practitioner,17.0,TRAMADOL HCL,75565.0,PUTNAM,47141
1871037556.0,MAGDALENA  SANTOS,CHATTANOOGA,Nurse Practitioner,73.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1871037556.0,MAGDALENA  SANTOS,CHATTANOOGA,Nurse Practitioner,36.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1871503672.0,MICHAEL R PRUETT,GERMANTOWN,Internal Medicine,13.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871503672.0,MICHAEL R PRUETT,GERMANTOWN,Internal Medicine,11.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871505685.0,BRIAN  BONNYMAN,ALCOA,Family Practice,22.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871506329.0,MICHELA R SHELTON,MEMPHIS,Nurse Practitioner,44.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871513424.0,PETER M HUNT,HIXSON,Otolaryngology,83.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1871513424.0,PETER M HUNT,HIXSON,Otolaryngology,11.0,OXYCODONE HCL,354589.0,HAMILTON,47065
1871513739.0,JOHN R WICKMAN,MEMPHIS,Family Practice,41.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871513739.0,JOHN R WICKMAN,MEMPHIS,Family Practice,24.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871520429.0,LARONDA C BEAM,MARYVILLE,Nurse Practitioner,32.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871520429.0,LARONDA C BEAM,MARYVILLE,Nurse Practitioner,22.0,OXYCODONE HCL/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871521187.0,PATRICIA  LEE,CROSSVILLE,Nurse Practitioner,41.0,HYDROCODONE/ACETAMINOPHEN,58178.0,CUMBERLAND,47035
1871521187.0,PATRICIA  LEE,CROSSVILLE,Nurse Practitioner,13.0,OXYCODONE HCL/ACETAMINOPHEN,58178.0,CUMBERLAND,47035
1871525253.0,JOHN E BELL,SOMERVILLE,Podiatry,35.0,ACETAMINOPHEN WITH CODEINE,39336.0,FAYETTE,47047
1871525253.0,JOHN E BELL,SOMERVILLE,Podiatry,33.0,TRAMADOL HCL,39336.0,FAYETTE,47047
1871527010.0,PAUL J SMITH,JACKSON,Emergency Medicine,24.0,HYDROCODONE/ACETAMINOPHEN,97887.0,MADISON,47113
1871527010.0,PAUL J SMITH,JACKSON,Emergency Medicine,23.0,MORPHINE SULFATE,97887.0,MADISON,47113
1871527010.0,PAUL J SMITH,JACKSON,Emergency Medicine,64.0,TRAMADOL HCL,97887.0,MADISON,47113
1871527648.0,WILLIAM A HOLLIS,MURFREESBORO,Oral Surgery (Dentist only),132.0,HYDROCODONE/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1871527648.0,WILLIAM A HOLLIS,MURFREESBORO,Oral Surgery (Dentist only),39.0,OXYCODONE HCL/ACETAMINOPHEN,298456.0,RUTHERFORD,47149
1871532564.0,JEFFREY A STIRNEMANN,SEWANEE,Emergency Medicine,28.0,TRAMADOL HCL,41397.0,FRANKLIN,47051
1871538389.0,IBRAHIM  NAKHOUL,KINGSPORT,Hematology-Oncology,16.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1871538389.0,IBRAHIM  NAKHOUL,KINGSPORT,Hematology-Oncology,11.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1871539502.0,RAYMOND M BREWER,SPRING HILL,Family Practice,65.0,HYDROCODONE/ACETAMINOPHEN,87606.0,MAURY,47119
1871541250.0,THOMAS  CARRINO,GREENEVILLE,Physician Assistant,13.0,ACETAMINOPHEN WITH CODEINE,68520.0,GREENE,47059
1871542233.0,JAMES D PROFFITT,ALCOA,Internal Medicine,18.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871542233.0,JAMES D PROFFITT,ALCOA,Internal Medicine,13.0,OXYCODONE HCL/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871542233.0,JAMES D PROFFITT,ALCOA,Internal Medicine,45.0,TRAMADOL HCL,127135.0,BLOUNT,47009
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,11.0,ACETAMINOPHEN WITH CODEINE,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,330.0,HYDROCODONE/ACETAMINOPHEN,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,17.0,MORPHINE SULFATE,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,67.0,OXYCODONE HCL,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,111.0,OXYCODONE HCL/ACETAMINOPHEN,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,17.0,OXYMORPHONE HCL,56402.0,HAWKINS,47073
1871543926.0,AMY  HAYNES,ROGERSVILLE,Family Practice,33.0,TRAMADOL HCL,56402.0,HAWKINS,47073
1871546580.0,GHANY  ZAFER,MEMPHIS,Anesthesiology,31.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871548008.0,MELINDA T WILLIAMS,FAYETTEVILLE,Nurse Practitioner,151.0,HYDROCODONE/ACETAMINOPHEN,33543.0,LINCOLN,47103
1871548008.0,MELINDA T WILLIAMS,FAYETTEVILLE,Nurse Practitioner,25.0,OXYCODONE HCL/ACETAMINOPHEN,33543.0,LINCOLN,47103
1871548008.0,MELINDA T WILLIAMS,FAYETTEVILLE,Nurse Practitioner,36.0,TRAMADOL HCL,33543.0,LINCOLN,47103
1871551861.0,REGGIE M WADDELL,KNOXVILLE,Dentist,18.0,ACETAMINOPHEN WITH CODEINE,452286.0,KNOX,47093
1871557967.0,ZACHARY M HUTCHENS,CENTERVILLE,Family Practice,286.0,HYDROCODONE/ACETAMINOPHEN,24502.0,HICKMAN,47081
1871557967.0,ZACHARY M HUTCHENS,CENTERVILLE,Family Practice,14.0,OXYCODONE HCL,24502.0,HICKMAN,47081
1871557967.0,ZACHARY M HUTCHENS,CENTERVILLE,Family Practice,40.0,OXYCODONE HCL/ACETAMINOPHEN,24502.0,HICKMAN,47081
1871557967.0,ZACHARY M HUTCHENS,CENTERVILLE,Family Practice,34.0,TRAMADOL HCL,24502.0,HICKMAN,47081
1871561431.0,STEVEN  THORNE,JACKSON,General Surgery,36.0,HYDROCODONE/ACETAMINOPHEN,97887.0,MADISON,47113
1871561431.0,STEVEN  THORNE,JACKSON,General Surgery,64.0,OXYCODONE HCL/ACETAMINOPHEN,97887.0,MADISON,47113
1871562629.0,GEORGE W SMILEY,NASHVILLE,Dentist,21.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1871563981.0,STACEY L COLLINS,JOHNSON CITY,Nurse Practitioner,17.0,HYDROCODONE/ACETAMINOPHEN,126437.0,WASHINGTON,47179
1871563981.0,STACEY L COLLINS,JOHNSON CITY,Nurse Practitioner,17.0,OXYCODONE HCL,126437.0,WASHINGTON,47179
1871563981.0,STACEY L COLLINS,JOHNSON CITY,Nurse Practitioner,24.0,OXYCODONE HCL/ACETAMINOPHEN,126437.0,WASHINGTON,47179
1871565457.0,DAVID G MAZUREK,GALLATIN,Internal Medicine,52.0,ACETAMINOPHEN WITH CODEINE,175730.0,SUMNER,47165
1871565457.0,DAVID G MAZUREK,GALLATIN,Internal Medicine,389.0,HYDROCODONE/ACETAMINOPHEN,175730.0,SUMNER,47165
1871565457.0,DAVID G MAZUREK,GALLATIN,Internal Medicine,12.0,OXYCODONE HCL/ACETAMINOPHEN,175730.0,SUMNER,47165
1871565457.0,DAVID G MAZUREK,GALLATIN,Internal Medicine,267.0,TRAMADOL HCL,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,12.0,ACETAMINOPHEN WITH CODEINE,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,31.0,FENTANYL,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,242.0,HYDROCODONE/ACETAMINOPHEN,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,13.0,MORPHINE SULFATE,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,11.0,OXYCODONE HCL,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,58.0,OXYCODONE HCL/ACETAMINOPHEN,175730.0,SUMNER,47165
1871565465.0,HALDEN W HOOPER,GALLATIN,Family Practice,150.0,TRAMADOL HCL,175730.0,SUMNER,47165
1871567388.0,TANJA A HOLSEY,CHATTANOOGA,Internal Medicine,47.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1871567388.0,TANJA A HOLSEY,CHATTANOOGA,Internal Medicine,30.0,TRAMADOL HCL,354589.0,HAMILTON,47065
1871568014.0,ROBERT R YASUI,LYNCHBURG,Physician Assistant,75.0,FENTANYL,6302.0,MOORE,47127
1871568014.0,ROBERT R YASUI,LYNCHBURG,Physician Assistant,261.0,HYDROCODONE/ACETAMINOPHEN,6302.0,MOORE,47127
1871568014.0,ROBERT R YASUI,LYNCHBURG,Physician Assistant,81.0,OXYCODONE HCL,6302.0,MOORE,47127
1871568014.0,ROBERT R YASUI,LYNCHBURG,Physician Assistant,96.0,OXYCODONE HCL/ACETAMINOPHEN,6302.0,MOORE,47127
1871568014.0,ROBERT R YASUI,LYNCHBURG,Physician Assistant,128.0,TRAMADOL HCL,6302.0,MOORE,47127
1871570648.0,ROBERT S VENABLE,GERMANTOWN,Emergency Medicine,12.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871570648.0,ROBERT S VENABLE,GERMANTOWN,Emergency Medicine,39.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871570648.0,ROBERT S VENABLE,GERMANTOWN,Emergency Medicine,13.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871573196.0,KENNETH  HICKS,NASHVILLE,Internal Medicine,16.0,TRAMADOL HCL,678322.0,DAVIDSON,47037
1871575795.0,MICHAEL J SEEBER,CHATTANOOGA,Obstetrics & Gynecology,14.0,HYDROCODONE/ACETAMINOPHEN,354589.0,HAMILTON,47065
1871577684.0,AMBER N WYATT,PARSONS,Nurse Practitioner,46.0,HYDROCODONE/ACETAMINOPHEN,11681.0,DECATUR,47039
1871577684.0,AMBER N WYATT,PARSONS,Nurse Practitioner,68.0,TRAMADOL HCL,11681.0,DECATUR,47039
1871579409.0,HELION W CRUZ,HENDERSONVILLE,Neurology,11.0,BUTORPHANOL TARTRATE,175730.0,SUMNER,47165
1871579409.0,HELION W CRUZ,HENDERSONVILLE,Neurology,43.0,HYDROCODONE/ACETAMINOPHEN,175730.0,SUMNER,47165
1871579409.0,HELION W CRUZ,HENDERSONVILLE,Neurology,66.0,TRAMADOL HCL,175730.0,SUMNER,47165
1871582007.0,ALLAN J MOEDE,MC KENZIE,Orthopedic Surgery,42.0,HYDROCODONE/ACETAMINOPHEN,28137.0,CARROLL,47017
1871582007.0,ALLAN J MOEDE,MC KENZIE,Orthopedic Surgery,16.0,OXYCODONE HCL/ACETAMINOPHEN,28137.0,CARROLL,47017
1871583310.0,BUCKIE D PARSONS,LIVINGSTON,Dentist,33.0,HYDROCODONE/ACETAMINOPHEN,21995.0,OVERTON,47133
1871586495.0,ROBERT M NOLLNER,CORDOVA,Family Practice,262.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871586495.0,ROBERT M NOLLNER,CORDOVA,Family Practice,11.0,MORPHINE SULFATE,937847.0,SHELBY,47157
1871586495.0,ROBERT M NOLLNER,CORDOVA,Family Practice,41.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871586495.0,ROBERT M NOLLNER,CORDOVA,Family Practice,129.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871587543.0,JAMES C ANDERSON,HERMITAGE,Pediatric Medicine,17.0,HYDROCODONE/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1871589283.0,STEPHEN M WAGGONER,BARTLETT,Orthopedic Surgery,174.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871589283.0,STEPHEN M WAGGONER,BARTLETT,Orthopedic Surgery,42.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871589283.0,STEPHEN M WAGGONER,BARTLETT,Orthopedic Surgery,119.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,18.0,ACETAMINOPHEN WITH CODEINE,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,11.0,BUPRENORPHINE,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,14.0,FENTANYL,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,319.0,HYDROCODONE/ACETAMINOPHEN,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,149.0,OXYCODONE HCL,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,129.0,OXYCODONE HCL/ACETAMINOPHEN,19279.0,SMITH,47159
1871589473.0,LARRY L TURNER,CARTHAGE,General Surgery,85.0,TRAMADOL HCL,19279.0,SMITH,47159
1871590166.0,DOUGLASS W GREEN,BRISTOL,Internal Medicine,224.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1871590166.0,DOUGLASS W GREEN,BRISTOL,Internal Medicine,19.0,TRAMADOL HCL,156519.0,SULLIVAN,47163
1871590943.0,JAMES B RAY,ALCOA,General Surgery,60.0,HYDROCODONE/ACETAMINOPHEN,127135.0,BLOUNT,47009
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,154.0,ACETAMINOPHEN WITH CODEINE,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,11.0,BUTORPHANOL TARTRATE,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,19.0,FENTANYL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,1552.0,HYDROCODONE/ACETAMINOPHEN,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,40.0,HYDROMORPHONE HCL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,17.0,MEPERIDINE HCL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,36.0,METHADONE HCL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,168.0,MORPHINE SULFATE,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,496.0,OXYCODONE HCL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,301.0,OXYCODONE HCL/ACETAMINOPHEN,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,20.0,OXYMORPHONE HCL,33776.0,WEAKLEY,47183
1871592287.0,SUSAN S LOWRY,MARTIN,Family Practice,281.0,TRAMADOL HCL,33776.0,WEAKLEY,47183
1871593111.0,TARRA L EUBANKS,MEMPHIS,Nurse Practitioner,26.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871593814.0,BRIAN D PARKER,POWELL,Urology,69.0,HYDROCODONE/ACETAMINOPHEN,452286.0,KNOX,47093
1871593814.0,BRIAN D PARKER,POWELL,Urology,43.0,OXYCODONE HCL/ACETAMINOPHEN,452286.0,KNOX,47093
1871594457.0,RICHARD J JORDAN,GERMANTOWN,Internal Medicine,203.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871594457.0,RICHARD J JORDAN,GERMANTOWN,Internal Medicine,19.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871594457.0,RICHARD J JORDAN,GERMANTOWN,Internal Medicine,84.0,TRAMADOL HCL,937847.0,SHELBY,47157
1871594630.0,GARY R PHILLIPS,WINFIELD,Internal Medicine,381.0,HYDROCODONE/ACETAMINOPHEN,21949.0,SCOTT,47151
1871594630.0,GARY R PHILLIPS,WINFIELD,Internal Medicine,11.0,HYDROCODONE/IBUPROFEN,21949.0,SCOTT,47151
1871594630.0,GARY R PHILLIPS,WINFIELD,Internal Medicine,71.0,OXYCODONE HCL,21949.0,SCOTT,47151
1871594630.0,GARY R PHILLIPS,WINFIELD,Internal Medicine,133.0,OXYCODONE HCL/ACETAMINOPHEN,21949.0,SCOTT,47151
1871594630.0,GARY R PHILLIPS,WINFIELD,Internal Medicine,101.0,TRAMADOL HCL,21949.0,SCOTT,47151
1871595058.0,JEWEL J WHITE,KINGSPORT,Internal Medicine,27.0,HYDROCODONE/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1871595058.0,JEWEL J WHITE,KINGSPORT,Internal Medicine,15.0,OXYCODONE HCL/ACETAMINOPHEN,156519.0,SULLIVAN,47163
1871596767.0,JOSHUA D WHITLEDGE,SOUTH FULTON,Family Practice,16.0,BUTORPHANOL TARTRATE,30659.0,OBION,47131
1871596767.0,JOSHUA D WHITLEDGE,SOUTH FULTON,Family Practice,32.0,HYDROCODONE/ACETAMINOPHEN,30659.0,OBION,47131
1871596767.0,JOSHUA D WHITLEDGE,SOUTH FULTON,Family Practice,55.0,TRAMADOL HCL,30659.0,OBION,47131
1871596767.0,JOSHUA D WHITLEDGE,SOUTH FULTON,Family Practice,14.0,TRAMADOL HCL/ACETAMINOPHEN,30659.0,OBION,47131
1871596882.0,DAVID A DENEKA,MEMPHIS,Orthopedic Surgery,68.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
1871596882.0,DAVID A DENEKA,MEMPHIS,Orthopedic Surgery,82.0,OXYCODONE HCL/ACETAMINOPHEN,937847.0,SHELBY,47157
1871596973.0,GREGG E MITCHELL,JACKSON,Family Practice,185.0,HYDROCODONE/ACETAMINOPHEN,97887.0,MADISON,47113
1871596973.0,GREGG E MITCHELL,JACKSON,Family Practice,29.0,MORPHINE SULFATE,97887.0,MADISON,47113
1871596973.0,GREGG E MITCHELL,JACKSON,Family Practice,20.0,TRAMADOL HCL,97887.0,MADISON,47113
1871597435.0,THOMAS J WALSH,MURFREESBORO,Family Practice,13.0,TRAMADOL HCL,298456.0,RUTHERFORD,47149
1871600411.0,ANNA E WITHERS,NASHVILLE,Physician Assistant,33.0,OXYCODONE HCL/ACETAMINOPHEN,678322.0,DAVIDSON,47037
1871601286.0,TIMOTHY A VISER,CLEVELAND,Otolaryngology,29.0,HYDROCODONE/ACETAMINOPHEN,103666.0,BRADLEY,47011
1871605956.0,JOSEPH B MCLAURIN,MEMPHIS,Dentist,14.0,ACETAMINOPHEN WITH CODEINE,937847.0,SHELBY,47157
1871605956.0,JOSEPH B MCLAURIN,MEMPHIS,Dentist,104.0,HYDROCODONE/ACETAMINOPHEN,937847.0,SHELBY,47157
